Zeit;Kanal A
-4,98780993;0,89013280
-4,98770593;0,89013280
-4,98760193;0,89013280
-4,98749793;0,89013280
-4,98739393;0,89013280
-4,98728993;0,89013280
-4,98718593;0,89013280
-4,98708193;0,89013280
-4,98697793;0,89013280
-4,98687393;0,89013280
-4,98676993;0,89013280
-4,98666593;0,93688480
-4,98656193;0,89013280
-4,98645793;0,89013280
-4,98635393;0,89013280
-4,98624993;0,89013280
-4,98614593;0,89013280
-4,98604193;0,89013280
-4,98593793;0,89013280
-4,98583393;0,89013280
-4,98572993;0,89013280
-4,98562593;0,89013280
-4,98552193;0,89013280
-4,98541793;0,89013280
-4,98531393;0,89013280
-4,98520993;0,89013280
-4,98510593;0,89013280
-4,98500193;0,89013280
-4,98489793;0,89013280
-4,98479393;0,89013280
-4,98468993;0,89013280
-4,98458593;0,89013280
-4,98448193;0,89013280
-4,98437793;0,89013280
-4,98427393;0,89013280
-4,98416993;0,89013280
-4,98406593;0,89013280
-4,98396193;0,93688480
-4,98385793;0,84322710
-4,98375393;0,89013280
-4,98364993;0,89013280
-4,98354593;0,89013280
-4,98344193;0,89013280
-4,98333793;0,89013280
-4,98323393;0,89013280
-4,98312993;0,89013280
-4,98302593;0,89013280
-4,98292193;0,89013280
-4,98281793;0,89013280
-4,98271393;0,89013280
-4,98260993;0,89013280
-4,98250593;0,89013280
-4,98240193;0,89013280
-4,98229793;0,89013280
-4,98219393;0,89013280
-4,98208993;0,89013280
-4,98198593;0,89013280
-4,98188193;0,89013280
-4,98177793;0,89013280
-4,98167393;0,89013280
-4,98156993;0,89013280
-4,98146593;0,89013280
-4,98136193;0,89013280
-4,98125793;0,89013280
-4,98115393;0,89013280
-4,98104993;0,89013280
-4,98094593;0,89013280
-4,98084193;0,89013280
-4,98073793;0,89013280
-4,98063393;0,89013280
-4,98052993;0,89013280
-4,98042593;0,89013280
-4,98032193;0,89013280
-4,98021793;0,89013280
-4,98011393;0,89013280
-4,98000993;0,89013280
-4,97990593;0,89013280
-4,97980193;0,89013280
-4,97969793;0,89013280
-4,97959393;0,89013280
-4,97948993;0,93688480
-4,97938593;0,89013280
-4,97928193;0,89013280
-4,97917793;0,89013280
-4,97907393;0,89013280
-4,97896993;0,89013280
-4,97886593;0,89013280
-4,97876193;0,89013280
-4,97865793;0,89013280
-4,97855393;0,89013280
-4,97844993;0,89013280
-4,97834593;0,89013280
-4,97824193;0,89013280
-4,97813793;0,89013280
-4,97803393;0,89013280
-4,97792993;0,89013280
-4,97782593;0,89013280
-4,97772193;0,89013280
-4,97761793;0,89013280
-4,97751393;0,89013280
-4,97740993;0,89013280
-4,97730593;0,89013280
-4,97720193;0,84322710
-4,97709793;0,93688480
-4,97699393;0,89013280
-4,97688993;0,89013280
-4,97678593;0,89013280
-4,97668193;0,93688480
-4,97657793;0,89013280
-4,97647393;0,89013280
-4,97636993;0,89013280
-4,97626593;0,89013280
-4,97616193;0,89013280
-4,97605793;0,93688480
-4,97595393;0,89013280
-4,97584993;0,89013280
-4,97574593;0,89013280
-4,97564193;0,89013280
-4,97553793;0,89013280
-4,97543393;0,89013280
-4,97532993;0,89013280
-4,97522593;0,89013280
-4,97512193;0,89013280
-4,97501793;0,89013280
-4,97491393;0,89013280
-4,97480993;0,89013280
-4,97470593;0,89013280
-4,97460193;0,89013280
-4,97449793;0,89013280
-4,97439393;0,89013280
-4,97428993;0,89013280
-4,97418593;0,89013280
-4,97408193;0,89013280
-4,97397793;0,89013280
-4,97387393;0,89013280
-4,97376993;0,89013280
-4,97366593;0,93688480
-4,97356193;0,89013280
-4,97345793;0,89013280
-4,97335393;0,89013280
-4,97324993;0,89013280
-4,97314593;0,89013280
-4,97304193;0,89013280
-4,97293793;0,89013280
-4,97283393;0,89013280
-4,97272993;0,89013280
-4,97262593;0,89013280
-4,97252193;0,89013280
-4,97241793;0,89013280
-4,97231393;0,89013280
-4,97220993;0,93688480
-4,97210593;0,89013280
-4,97200193;0,89013280
-4,97189793;0,89013280
-4,97179393;0,89013280
-4,97168993;0,93688480
-4,97158593;0,89013280
-4,97148193;0,89013280
-4,97137793;0,89013280
-4,97127393;0,89013280
-4,97116993;0,89013280
-4,97106593;0,89013280
-4,97096193;0,89013280
-4,97085793;0,93688480
-4,97075393;0,89013280
-4,97064993;0,89013280
-4,97054593;0,89013280
-4,97044193;0,89013280
-4,97033793;0,89013280
-4,97023393;0,89013280
-4,97012993;0,89013280
-4,97002593;0,89013280
-4,96992193;0,89013280
-4,96981793;0,89013280
-4,96971393;0,89013280
-4,96960993;0,89013280
-4,96950593;0,89013280
-4,96940193;0,89013280
-4,96929793;0,89013280
-4,96919393;0,89013280
-4,96908993;0,89013280
-4,96898593;0,89013280
-4,96888193;0,89013280
-4,96877793;0,89013280
-4,96867393;0,89013280
-4,96856993;0,89013280
-4,96846593;0,84322710
-4,96836193;0,89013280
-4,96825793;0,89013280
-4,96815393;0,89013280
-4,96804993;0,84322710
-4,96794593;0,89013280
-4,96784193;0,89013280
-4,96773793;0,89013280
-4,96763393;0,89013280
-4,96752993;0,89013280
-4,96742593;0,89013280
-4,96732193;0,93688480
-4,96721793;0,89013280
-4,96711393;0,89013280
-4,96700993;0,89013280
-4,96690593;0,89013280
-4,96680193;0,89013280
-4,96669793;0,84322710
-4,96659393;0,89013280
-4,96648993;0,89013280
-4,96638593;0,89013280
-4,96628193;0,89013280
-4,96617793;0,89013280
-4,96607393;0,89013280
-4,96596993;0,89013280
-4,96586593;0,89013280
-4,96576193;0,89013280
-4,96565793;0,89013280
-4,96555393;0,89013280
-4,96544993;0,89013280
-4,96534593;0,89013280
-4,96524193;0,89013280
-4,96513793;0,93688480
-4,96503393;0,89013280
-4,96492993;0,89013280
-4,96482593;0,89013280
-4,96472193;0,93688480
-4,96461793;0,89013280
-4,96451393;0,89013280
-4,96440993;0,89013280
-4,96430593;0,89013280
-4,96420193;0,89013280
-4,96409793;0,89013280
-4,96399393;0,89013280
-4,96388993;0,89013280
-4,96378593;0,89013280
-4,96368193;0,89013280
-4,96357793;0,89013280
-4,96347393;0,93688480
-4,96336993;0,89013280
-4,96326593;0,84322710
-4,96316193;0,89013280
-4,96305793;0,89013280
-4,96295393;0,89013280
-4,96284993;0,89013280
-4,96274593;0,89013280
-4,96264193;0,89013280
-4,96253793;0,89013280
-4,96243393;0,89013280
-4,96232993;0,89013280
-4,96222593;0,89013280
-4,96212193;0,89013280
-4,96201793;0,89013280
-4,96191393;0,89013280
-4,96180993;0,89013280
-4,96170593;0,89013280
-4,96160193;0,89013280
-4,96149793;0,89013280
-4,96139393;0,89013280
-4,96128993;0,89013280
-4,96118593;0,89013280
-4,96108193;0,89013280
-4,96097793;0,89013280
-4,96087393;0,89013280
-4,96076993;0,89013280
-4,96066593;0,93688480
-4,96056193;0,93688480
-4,96045793;0,89013280
-4,96035393;0,89013280
-4,96024993;0,89013280
-4,96014593;0,89013280
-4,96004193;0,89013280
-4,95993793;0,89013280
-4,95983393;0,89013280
-4,95972993;0,89013280
-4,95962593;0,89013280
-4,95952193;0,89013280
-4,95941793;0,89013280
-4,95931393;0,89013280
-4,95920993;0,89013280
-4,95910593;0,89013280
-4,95900193;0,89013280
-4,95889793;0,93688480
-4,95879393;0,93688480
-4,95868993;0,89013280
-4,95858593;0,89013280
-4,95848193;0,89013280
-4,95837793;0,93688480
-4,95827393;0,89013280
-4,95816993;0,89013280
-4,95806593;0,89013280
-4,95796193;0,89013280
-4,95785793;0,89013280
-4,95775393;0,89013280
-4,95764993;0,89013280
-4,95754593;0,89013280
-4,95744193;0,89013280
-4,95733793;0,89013280
-4,95723393;0,89013280
-4,95712993;0,93688480
-4,95702593;0,89013280
-4,95692193;0,89013280
-4,95681793;0,89013280
-4,95671394;0,89013280
-4,95660994;0,89013280
-4,95650594;0,89013280
-4,95640194;0,89013280
-4,95629794;0,89013280
-4,95619394;0,89013280
-4,95608994;0,89013280
-4,95598594;0,89013280
-4,95588194;0,89013280
-4,95577794;0,89013280
-4,95567394;0,89013280
-4,95556994;0,89013280
-4,95546594;0,89013280
-4,95536194;0,89013280
-4,95525794;0,89013280
-4,95515394;0,89013280
-4,95504994;0,89013280
-4,95494594;0,93688480
-4,95484194;0,89013280
-4,95473794;0,89013280
-4,95463394;0,89013280
-4,95452994;0,89013280
-4,95442594;0,89013280
-4,95432194;0,93688480
-4,95421794;0,89013280
-4,95411394;0,89013280
-4,95400994;0,93688480
-4,95390594;0,89013280
-4,95380194;0,89013280
-4,95369794;0,89013280
-4,95359394;0,89013280
-4,95348994;0,89013280
-4,95338594;0,89013280
-4,95328194;0,89013280
-4,95317794;0,89013280
-4,95307394;0,89013280
-4,95296994;0,89013280
-4,95286594;0,89013280
-4,95276194;0,89013280
-4,95265794;0,84322710
-4,95255394;0,89013280
-4,95244994;0,89013280
-4,95234594;0,89013280
-4,95224194;0,89013280
-4,95213794;0,89013280
-4,95203394;0,89013280
-4,95192994;0,89013280
-4,95182594;0,89013280
-4,95172194;0,84322710
-4,95161794;0,89013280
-4,95151394;0,89013280
-4,95140994;0,89013280
-4,95130594;0,93688480
-4,95120194;0,89013280
-4,95109794;0,93688480
-4,95099394;0,89013280
-4,95088994;0,89013280
-4,95078594;0,89013280
-4,95068194;0,89013280
-4,95057794;0,89013280
-4,95047394;0,84322710
-4,95036994;0,89013280
-4,95026594;0,89013280
-4,95016194;0,89013280
-4,95005794;0,89013280
-4,94995394;0,89013280
-4,94984994;0,89013280
-4,94974594;0,89013280
-4,94964194;0,93688480
-4,94953794;0,89013280
-4,94943394;0,89013280
-4,94932994;0,89013280
-4,94922594;0,89013280
-4,94912194;0,89013280
-4,94901794;0,93688480
-4,94891394;0,89013280
-4,94880994;0,89013280
-4,94870594;0,89013280
-4,94860194;0,93688480
-4,94849794;0,89013280
-4,94839394;0,89013280
-4,94828994;0,89013280
-4,94818594;0,89013280
-4,94808194;0,89013280
-4,94797794;0,89013280
-4,94787394;0,89013280
-4,94776994;0,89013280
-4,94766594;0,89013280
-4,94756194;0,89013280
-4,94745794;0,89013280
-4,94735394;0,89013280
-4,94724994;0,89013280
-4,94714594;0,89013280
-4,94704194;0,93688480
-4,94693794;0,89013280
-4,94683394;0,89013280
-4,94672994;0,89013280
-4,94662594;0,89013280
-4,94652194;0,93688480
-4,94641794;0,89013280
-4,94631394;0,89013280
-4,94620994;0,89013280
-4,94610594;0,89013280
-4,94600194;0,89013280
-4,94589794;0,89013280
-4,94579394;0,89013280
-4,94568994;0,89013280
-4,94558594;0,89013280
-4,94548194;0,89013280
-4,94537794;0,89013280
-4,94527394;0,89013280
-4,94516994;0,89013280
-4,94506594;0,89013280
-4,94496194;0,89013280
-4,94485794;0,89013280
-4,94475394;0,89013280
-4,94464994;0,89013280
-4,94454594;0,89013280
-4,94444194;0,89013280
-4,94433794;0,89013280
-4,94423394;0,89013280
-4,94412994;0,93688480
-4,94402594;0,89013280
-4,94392194;0,93688480
-4,94381794;0,89013280
-4,94371394;0,89013280
-4,94360994;0,89013280
-4,94350594;0,89013280
-4,94340194;0,89013280
-4,94329794;0,89013280
-4,94319394;0,89013280
-4,94308994;0,93688480
-4,94298594;0,89013280
-4,94288194;0,89013280
-4,94277794;0,89013280
-4,94267394;0,89013280
-4,94256994;0,89013280
-4,94246594;0,89013280
-4,94236194;0,89013280
-4,94225794;0,89013280
-4,94215394;0,89013280
-4,94204994;0,89013280
-4,94194594;0,89013280
-4,94184194;0,89013280
-4,94173794;0,89013280
-4,94163394;0,89013280
-4,94152994;0,89013280
-4,94142594;0,74956940
-4,94132194;0,89013280
-4,94121794;0,98379060
-4,94111394;0,84322710
-4,94100994;0,98379060
-4,94090594;0,89013280
-4,94080194;0,89013280
-4,94069794;0,89013280
-4,94059394;0,89013280
-4,94048994;0,93688480
-4,94038594;0,89013280
-4,94028194;0,93688480
-4,94017794;0,89013280
-4,94007394;0,89013280
-4,93996994;0,89013280
-4,93986594;0,89013280
-4,93976194;0,93688480
-4,93965794;0,89013280
-4,93955394;0,89013280
-4,93944994;0,93688480
-4,93934594;0,93688480
-4,93924194;0,89013280
-4,93913794;0,89013280
-4,93903394;0,89013280
-4,93892994;0,89013280
-4,93882594;0,89013280
-4,93872194;0,89013280
-4,93861794;0,89013280
-4,93851394;0,89013280
-4,93840994;0,89013280
-4,93830594;0,89013280
-4,93820194;0,89013280
-4,93809794;0,89013280
-4,93799394;0,93688480
-4,93788994;0,89013280
-4,93778594;0,89013280
-4,93768194;0,89013280
-4,93757794;0,89013280
-4,93747394;0,89013280
-4,93736994;0,89013280
-4,93726594;0,89013280
-4,93716194;0,89013280
-4,93705794;0,89013280
-4,93695394;0,89013280
-4,93684994;0,89013280
-4,93674594;0,89013280
-4,93664194;0,89013280
-4,93653794;0,89013280
-4,93643394;0,89013280
-4,93632994;0,89013280
-4,93622594;0,89013280
-4,93612194;0,93688480
-4,93601794;0,89013280
-4,93591394;0,89013280
-4,93580994;0,89013280
-4,93570594;0,89013280
-4,93560194;0,89013280
-4,93549794;0,89013280
-4,93539394;0,93688480
-4,93528994;0,89013280
-4,93518594;0,89013280
-4,93508194;0,89013280
-4,93497794;0,93688480
-4,93487394;0,89013280
-4,93476994;0,89013280
-4,93466594;0,89013280
-4,93456194;0,93688480
-4,93445794;0,89013280
-4,93435394;0,89013280
-4,93424994;0,89013280
-4,93414594;0,89013280
-4,93404194;0,84322710
-4,93393794;0,89013280
-4,93383394;0,89013280
-4,93372994;0,89013280
-4,93362594;0,89013280
-4,93352194;0,89013280
-4,93341794;0,89013280
-4,93331394;0,89013280
-4,93320994;0,89013280
-4,93310594;0,93688480
-4,93300194;0,89013280
-4,93289794;0,89013280
-4,93279394;0,89013280
-4,93268994;0,89013280
-4,93258594;0,89013280
-4,93248194;0,89013280
-4,93237794;0,89013280
-4,93227394;0,89013280
-4,93216994;0,89013280
-4,93206594;0,89013280
-4,93196194;0,89013280
-4,93185794;0,89013280
-4,93175394;0,89013280
-4,93164994;0,89013280
-4,93154594;0,89013280
-4,93144194;0,93688480
-4,93133794;0,89013280
-4,93123394;0,89013280
-4,93112994;0,89013280
-4,93102594;0,89013280
-4,93092194;0,89013280
-4,93081794;0,89013280
-4,93071394;0,89013280
-4,93060994;0,89013280
-4,93050594;0,89013280
-4,93040194;0,89013280
-4,93029794;0,89013280
-4,93019394;0,89013280
-4,93008994;0,89013280
-4,92998594;0,89013280
-4,92988194;0,89013280
-4,92977794;0,93688480
-4,92967394;0,89013280
-4,92956994;0,89013280
-4,92946594;0,84322710
-4,92936194;0,89013280
-4,92925794;0,89013280
-4,92915394;0,89013280
-4,92904994;0,89013280
-4,92894594;0,89013280
-4,92884194;0,89013280
-4,92873794;0,89013280
-4,92863394;0,89013280
-4,92852994;0,89013280
-4,92842594;0,89013280
-4,92832194;0,89013280
-4,92821794;0,89013280
-4,92811394;0,89013280
-4,92800994;0,89013280
-4,92790594;0,89013280
-4,92780194;0,89013280
-4,92769794;0,89013280
-4,92759394;0,89013280
-4,92748994;0,93688480
-4,92738594;0,89013280
-4,92728194;0,89013280
-4,92717794;0,89013280
-4,92707394;0,89013280
-4,92696994;0,84322710
-4,92686594;0,89013280
-4,92676194;0,89013280
-4,92665794;0,89013280
-4,92655394;0,89013280
-4,92644994;0,89013280
-4,92634594;0,84322710
-4,92624194;0,89013280
-4,92613794;0,89013280
-4,92603394;0,89013280
-4,92592994;0,89013280
-4,92582594;0,89013280
-4,92572194;0,89013280
-4,92561794;0,89013280
-4,92551394;0,89013280
-4,92540994;0,89013280
-4,92530594;0,89013280
-4,92520194;0,93688480
-4,92509794;0,89013280
-4,92499394;0,89013280
-4,92488994;0,89013280
-4,92478594;0,89013280
-4,92468194;0,89013280
-4,92457794;0,89013280
-4,92447394;0,89013280
-4,92436994;0,89013280
-4,92426594;0,89013280
-4,92416194;0,89013280
-4,92405794;0,89013280
-4,92395394;0,89013280
-4,92384994;0,89013280
-4,92374594;0,89013280
-4,92364194;0,89013280
-4,92353794;0,89013280
-4,92343394;0,89013280
-4,92332994;0,89013280
-4,92322594;0,89013280
-4,92312194;0,89013280
-4,92301794;0,89013280
-4,92291394;0,89013280
-4,92280994;0,89013280
-4,92270594;0,89013280
-4,92260194;0,84322710
-4,92249794;0,89013280
-4,92239394;0,89013280
-4,92228994;0,89013280
-4,92218594;0,93688480
-4,92208194;0,89013280
-4,92197794;0,89013280
-4,92187394;0,89013280
-4,92176994;0,93688480
-4,92166594;0,89013280
-4,92156194;0,89013280
-4,92145794;0,89013280
-4,92135394;0,89013280
-4,92124994;0,89013280
-4,92114594;0,89013280
-4,92104194;0,89013280
-4,92093794;0,93688480
-4,92083394;0,89013280
-4,92072994;0,89013280
-4,92062594;0,89013280
-4,92052194;0,89013280
-4,92041794;0,89013280
-4,92031394;0,89013280
-4,92020994;0,89013280
-4,92010594;0,89013280
-4,92000194;0,89013280
-4,91989794;0,89013280
-4,91979394;0,89013280
-4,91968994;0,89013280
-4,91958594;0,89013280
-4,91948194;0,89013280
-4,91937794;0,89013280
-4,91927394;0,89013280
-4,91916994;0,89013280
-4,91906594;0,89013280
-4,91896194;0,89013280
-4,91885794;0,89013280
-4,91875394;0,89013280
-4,91864994;0,84322710
-4,91854594;0,89013280
-4,91844194;0,89013280
-4,91833794;0,89013280
-4,91823394;0,89013280
-4,91812994;0,89013280
-4,91802594;0,89013280
-4,91792194;0,89013280
-4,91781794;0,89013280
-4,91771394;0,89013280
-4,91760994;0,89013280
-4,91750594;0,89013280
-4,91740194;0,89013280
-4,91729794;0,89013280
-4,91719394;0,89013280
-4,91708994;0,89013280
-4,91698594;0,89013280
-4,91688194;0,89013280
-4,91677794;0,84322710
-4,91667394;0,89013280
-4,91656994;0,89013280
-4,91646594;0,89013280
-4,91636194;0,89013280
-4,91625794;0,89013280
-4,91615394;0,89013280
-4,91604994;0,84322710
-4,91594594;0,89013280
-4,91584194;0,89013280
-4,91573794;0,89013280
-4,91563394;0,89013280
-4,91552994;0,89013280
-4,91542594;0,93688480
-4,91532194;0,89013280
-4,91521794;0,89013280
-4,91511394;0,84322710
-4,91500994;0,89013280
-4,91490594;0,89013280
-4,91480194;0,89013280
-4,91469794;0,89013280
-4,91459394;0,89013280
-4,91448994;0,89013280
-4,91438594;0,89013280
-4,91428194;0,89013280
-4,91417794;0,89013280
-4,91407394;0,89013280
-4,91396994;0,89013280
-4,91386594;0,89013280
-4,91376194;0,89013280
-4,91365794;0,84322710
-4,91355394;0,89013280
-4,91344994;0,84322710
-4,91334594;0,89013280
-4,91324194;0,89013280
-4,91313794;0,89013280
-4,91303394;0,89013280
-4,91292994;0,89013280
-4,91282594;0,89013280
-4,91272194;0,89013280
-4,91261794;0,93688480
-4,91251394;0,89013280
-4,91240994;0,89013280
-4,91230594;0,89013280
-4,91220194;0,89013280
-4,91209794;0,89013280
-4,91199394;0,89013280
-4,91188994;0,89013280
-4,91178594;0,89013280
-4,91168194;0,84322710
-4,91157794;0,89013280
-4,91147394;0,89013280
-4,91136994;0,89013280
-4,91126594;0,89013280
-4,91116194;0,89013280
-4,91105794;0,89013280
-4,91095394;0,89013280
-4,91084994;0,89013280
-4,91074594;0,89013280
-4,91064194;0,89013280
-4,91053794;0,89013280
-4,91043394;0,89013280
-4,91032994;0,89013280
-4,91022594;0,89013280
-4,91012194;0,89013280
-4,91001794;0,89013280
-4,90991394;0,89013280
-4,90980994;0,89013280
-4,90970594;0,89013280
-4,90960194;0,89013280
-4,90949794;0,93688480
-4,90939394;0,89013280
-4,90928994;0,89013280
-4,90918594;0,89013280
-4,90908194;0,89013280
-4,90897794;0,89013280
-4,90887394;0,89013280
-4,90876994;0,89013280
-4,90866594;0,89013280
-4,90856194;0,89013280
-4,90845794;0,89013280
-4,90835394;0,93688480
-4,90824994;0,89013280
-4,90814594;0,89013280
-4,90804194;0,89013280
-4,90793794;0,89013280
-4,90783394;0,89013280
-4,90772994;0,89013280
-4,90762594;0,89013280
-4,90752194;0,89013280
-4,90741794;0,89013280
-4,90731394;0,89013280
-4,90720994;0,84322710
-4,90710594;0,89013280
-4,90700194;0,84322710
-4,90689794;0,89013280
-4,90679394;0,89013280
-4,90668994;0,89013280
-4,90658594;0,89013280
-4,90648194;0,89013280
-4,90637794;0,89013280
-4,90627394;0,89013280
-4,90616994;0,89013280
-4,90606594;0,89013280
-4,90596194;0,89013280
-4,90585794;0,89013280
-4,90575394;0,84322710
-4,90564994;0,89013280
-4,90554594;0,89013280
-4,90544194;0,89013280
-4,90533794;0,84322710
-4,90523394;0,89013280
-4,90512994;0,89013280
-4,90502594;0,89013280
-4,90492194;0,89013280
-4,90481794;0,89013280
-4,90471394;0,89013280
-4,90460994;0,84322710
-4,90450594;0,89013280
-4,90440194;0,89013280
-4,90429794;0,89013280
-4,90419394;0,89013280
-4,90408994;0,89013280
-4,90398594;0,89013280
-4,90388194;0,89013280
-4,90377794;0,89013280
-4,90367394;0,89013280
-4,90356994;0,89013280
-4,90346594;0,89013280
-4,90336194;0,89013280
-4,90325794;0,89013280
-4,90315394;0,89013280
-4,90304994;0,84322710
-4,90294594;0,89013280
-4,90284194;0,89013280
-4,90273794;0,89013280
-4,90263394;0,89013280
-4,90252994;0,89013280
-4,90242594;0,89013280
-4,90232194;0,89013280
-4,90221794;0,84322710
-4,90211394;0,89013280
-4,90200994;0,89013280
-4,90190594;0,89013280
-4,90180194;0,84322710
-4,90169794;0,89013280
-4,90159394;0,89013280
-4,90148994;0,89013280
-4,90138594;0,89013280
-4,90128194;0,89013280
-4,90117794;0,89013280
-4,90107394;0,89013280
-4,90096994;0,89013280
-4,90086594;0,89013280
-4,90076194;0,89013280
-4,90065794;0,89013280
-4,90055394;0,89013280
-4,90044994;0,89013280
-4,90034594;0,89013280
-4,90024194;0,89013280
-4,90013794;0,89013280
-4,90003394;0,89013280
-4,89992994;0,89013280
-4,89982594;0,89013280
-4,89972194;0,89013280
-4,89961794;0,89013280
-4,89951394;0,89013280
-4,89940994;0,89013280
-4,89930594;0,89013280
-4,89920194;0,89013280
-4,89909794;0,89013280
-4,89899394;0,89013280
-4,89888994;0,89013280
-4,89878594;0,89013280
-4,89868194;0,89013280
-4,89857794;0,89013280
-4,89847394;0,89013280
-4,89836994;0,89013280
-4,89826594;0,89013280
-4,89816194;0,89013280
-4,89805794;0,89013280
-4,89795394;0,89013280
-4,89784994;0,93688480
-4,89774594;0,89013280
-4,89764194;0,89013280
-4,89753794;0,89013280
-4,89743394;0,89013280
-4,89732994;0,89013280
-4,89722594;0,89013280
-4,89712194;0,89013280
-4,89701794;0,89013280
-4,89691394;0,89013280
-4,89680994;0,89013280
-4,89670594;0,89013280
-4,89660194;0,84322710
-4,89649794;0,89013280
-4,89639394;0,89013280
-4,89628994;0,89013280
-4,89618594;0,89013280
-4,89608194;0,89013280
-4,89597794;0,89013280
-4,89587394;0,89013280
-4,89576994;0,89013280
-4,89566594;0,89013280
-4,89556194;0,89013280
-4,89545794;0,89013280
-4,89535394;0,89013280
-4,89524994;0,89013280
-4,89514594;0,89013280
-4,89504194;0,89013280
-4,89493794;0,89013280
-4,89483394;0,89013280
-4,89472994;0,89013280
-4,89462594;0,89013280
-4,89452194;0,89013280
-4,89441794;0,89013280
-4,89431394;0,89013280
-4,89420994;0,89013280
-4,89410594;0,89013280
-4,89400194;0,89013280
-4,89389794;0,89013280
-4,89379394;0,89013280
-4,89368994;0,89013280
-4,89358594;0,89013280
-4,89348194;0,89013280
-4,89337794;0,93688480
-4,89327394;0,84322710
-4,89316994;0,89013280
-4,89306594;0,89013280
-4,89296194;0,89013280
-4,89285794;0,89013280
-4,89275394;0,84322710
-4,89264994;0,89013280
-4,89254594;0,89013280
-4,89244194;0,89013280
-4,89233794;0,89013280
-4,89223394;0,89013280
-4,89212994;0,89013280
-4,89202594;0,84322710
-4,89192194;0,89013280
-4,89181794;0,89013280
-4,89171394;0,89013280
-4,89160994;0,84322710
-4,89150594;0,89013280
-4,89140194;0,89013280
-4,89129794;0,89013280
-4,89119394;0,89013280
-4,89108994;0,89013280
-4,89098594;0,89013280
-4,89088194;0,89013280
-4,89077794;0,89013280
-4,89067394;0,89013280
-4,89056994;0,89013280
-4,89046594;0,89013280
-4,89036194;0,89013280
-4,89025794;0,89013280
-4,89015394;0,93688480
-4,89004994;0,89013280
-4,88994594;0,89013280
-4,88984194;0,89013280
-4,88973794;0,89013280
-4,88963394;0,89013280
-4,88952994;0,89013280
-4,88942594;0,89013280
-4,88932194;0,89013280
-4,88921794;0,89013280
-4,88911394;0,89013280
-4,88900994;0,89013280
-4,88890594;0,89013280
-4,88880194;0,89013280
-4,88869794;0,89013280
-4,88859394;0,89013280
-4,88848994;0,89013280
