Zeit;Kanal A
(ms);(V)

-4,97471485;0,93688480
-4,97461085;0,93688480
-4,97450685;0,93688480
-4,97440285;0,93688480
-4,97429885;0,89013280
-4,97419485;0,89013280
-4,97409085;0,93688480
-4,97398685;0,93688480
-4,97388285;0,93688480
-4,97377885;0,93688480
-4,97367485;0,93688480
-4,97357085;0,93688480
-4,97346685;0,93688480
-4,97336285;0,93688480
-4,97325885;0,93688480
-4,97315485;0,93688480
-4,97305085;0,93688480
-4,97294685;0,93688480
-4,97284285;0,93688480
-4,97273885;0,93688480
-4,97263485;0,93688480
-4,97253085;0,93688480
-4,97242685;0,93688480
-4,97232285;0,89013280
-4,97221885;0,89013280
-4,97211485;0,93688480
-4,97201085;0,93688480
-4,97190685;0,93688480
-4,97180285;0,93688480
-4,97169885;0,93688480
-4,97159485;0,93688480
-4,97149085;0,93688480
-4,97138685;0,93688480
-4,97128285;0,93688480
-4,97117885;0,93688480
-4,97107485;0,93688480
-4,97097085;0,93688480
-4,97086685;0,93688480
-4,97076285;0,93688480
-4,97065885;0,93688480
-4,97055485;0,93688480
-4,97045085;0,93688480
-4,97034685;0,93688480
-4,97024285;0,93688480
-4,97013885;0,93688480
-4,97003485;0,93688480
-4,96993085;0,93688480
-4,96982685;0,93688480
-4,96972285;0,89013280
-4,96961885;0,93688480
-4,96951485;0,93688480
-4,96941085;0,93688480
-4,96930685;0,93688480
-4,96920285;0,93688480
-4,96909885;0,93688480
-4,96899485;0,93688480
-4,96889085;0,93688480
-4,96878685;0,89013280
-4,96868285;0,93688480
-4,96857885;0,93688480
-4,96847485;0,93688480
-4,96837085;0,98379060
-4,96826685;0,89013280
-4,96816285;0,93688480
-4,96805885;0,93688480
-4,96795485;0,93688480
-4,96785085;0,93688480
-4,96774685;0,93688480
-4,96764285;0,93688480
-4,96753885;0,93688480
-4,96743485;0,89013280
-4,96733085;0,93688480
-4,96722685;0,93688480
-4,96712285;0,93688480
-4,96701885;0,93688480
-4,96691485;0,93688480
-4,96681085;0,93688480
-4,96670685;0,93688480
-4,96660285;0,93688480
-4,96649885;0,93688480
-4,96639485;0,93688480
-4,96629085;0,89013280
-4,96618685;0,93688480
-4,96608285;0,93688480
-4,96597885;0,93688480
-4,96587485;0,93688480
-4,96577085;0,93688480
-4,96566685;0,93688480
-4,96556285;0,93688480
-4,96545885;0,89013280
-4,96535485;0,89013280
-4,96525085;0,93688480
-4,96514685;0,93688480
-4,96504285;0,93688480
-4,96493885;0,93688480
-4,96483485;0,93688480
-4,96473085;0,98379060
-4,96462685;0,89013280
-4,96452285;0,93688480
-4,96441885;0,89013280
-4,96431485;0,93688480
-4,96421085;0,93688480
-4,96410685;0,93688480
-4,96400285;0,93688480
-4,96389885;0,89013280
-4,96379485;0,93688480
-4,96369085;0,93688480
-4,96358685;0,93688480
-4,96348285;0,93688480
-4,96337885;0,93688480
-4,96327485;0,93688480
-4,96317085;0,93688480
-4,96306685;0,93688480
-4,96296285;0,93688480
-4,96285885;0,93688480
-4,96275485;0,93688480
-4,96265085;0,93688480
-4,96254685;0,93688480
-4,96244285;0,93688480
-4,96233885;0,89013280
-4,96223485;0,93688480
-4,96213085;0,93688480
-4,96202685;0,98379060
-4,96192285;0,93688480
-4,96181885;0,93688480
-4,96171485;0,93688480
-4,96161085;0,93688480
-4,96150685;0,89013280
-4,96140285;0,93688480
-4,96129885;0,93688480
-4,96119485;0,93688480
-4,96109085;0,89013280
-4,96098685;0,93688480
-4,96088285;0,93688480
-4,96077885;0,93688480
-4,96067485;0,89013280
-4,96057085;0,93688480
-4,96046685;0,93688480
-4,96036285;0,93688480
-4,96025885;0,93688480
-4,96015485;0,89013280
-4,96005085;0,93688480
-4,95994685;0,93688480
-4,95984285;0,93688480
-4,95973885;0,89013280
-4,95963485;0,98379060
-4,95953085;0,93688480
-4,95942685;0,93688480
-4,95932285;0,93688480
-4,95921885;0,89013280
-4,95911485;0,93688480
-4,95901085;0,93688480
-4,95890685;0,93688480
-4,95880285;0,93688480
-4,95869885;0,93688480
-4,95859485;0,93688480
-4,95849085;0,93688480
-4,95838685;0,93688480
-4,95828285;0,93688480
-4,95817885;0,93688480
-4,95807485;0,93688480
-4,95797085;0,93688480
-4,95786685;0,93688480
-4,95776285;0,89013280
-4,95765885;0,93688480
-4,95755485;0,93688480
-4,95745085;0,93688480
-4,95734685;0,93688480
-4,95724285;0,93688480
-4,95713885;0,93688480
-4,95703485;0,93688480
-4,95693085;0,93688480
-4,95682685;0,89013280
-4,95672285;0,93688480
-4,95661885;0,93688480
-4,95651485;0,93688480
-4,95641085;0,93688480
-4,95630685;0,89013280
-4,95620285;0,93688480
-4,95609885;0,93688480
-4,95599485;0,89013280
-4,95589085;0,89013280
-4,95578685;0,93688480
-4,95568285;0,93688480
-4,95557885;0,93688480
-4,95547485;0,93688480
-4,95537085;0,93688480
-4,95526685;0,93688480
-4,95516285;0,93688480
-4,95505885;0,89013280
-4,95495485;0,93688480
-4,95485085;0,89013280
-4,95474685;0,93688480
-4,95464285;0,93688480
-4,95453885;0,93688480
-4,95443485;0,93688480
-4,95433085;0,93688480
-4,95422685;0,93688480
-4,95412285;0,93688480
-4,95401885;0,93688480
-4,95391485;0,93688480
-4,95381085;0,93688480
-4,95370685;0,93688480
-4,95360285;0,93688480
-4,95349885;0,93688480
-4,95339485;0,89013280
-4,95329085;0,93688480
-4,95318685;0,89013280
-4,95308285;0,93688480
-4,95297885;0,93688480
-4,95287485;0,93688480
-4,95277085;0,93688480
-4,95266685;0,93688480
-4,95256285;0,93688480
-4,95245885;0,93688480
-4,95235485;0,93688480
-4,95225085;0,89013280
-4,95214685;0,93688480
-4,95204285;0,93688480
-4,95193885;0,93688480
-4,95183485;0,93688480
-4,95173085;0,89013280
-4,95162685;0,93688480
-4,95152285;0,89013280
-4,95141885;0,93688480
-4,95131485;0,93688480
-4,95121085;0,93688480
-4,95110685;0,93688480
-4,95100285;0,93688480
-4,95089885;0,93688480
-4,95079485;0,93688480
-4,95069085;0,93688480
-4,95058685;0,93688480
-4,95048285;0,89013280
-4,95037885;0,93688480
-4,95027485;0,93688480
-4,95017085;0,93688480
-4,95006685;0,93688480
-4,94996285;0,89013280
-4,94985885;0,89013280
-4,94975485;0,93688480
-4,94965085;0,93688480
-4,94954685;0,93688480
-4,94944285;0,93688480
-4,94933885;0,89013280
-4,94923485;0,93688480
-4,94913085;0,93688480
-4,94902685;0,89013280
-4,94892285;0,89013280
-4,94881885;0,93688480
-4,94871485;0,89013280
-4,94861085;0,93688480
-4,94850685;0,93688480
-4,94840285;0,89013280
-4,94829885;0,93688480
-4,94819485;0,93688480
-4,94809085;0,93688480
-4,94798685;0,93688480
-4,94788285;0,93688480
-4,94777885;0,93688480
-4,94767485;0,93688480
-4,94757085;0,93688480
-4,94746685;0,89013280
-4,94736285;0,93688480
-4,94725885;0,93688480
-4,94715485;0,89013280
-4,94705085;0,93688480
-4,94694685;0,93688480
-4,94684285;0,89013280
-4,94673885;0,93688480
-4,94663485;0,93688480
-4,94653085;0,93688480
-4,94642685;0,93688480
-4,94632285;0,89013280
-4,94621885;0,93688480
-4,94611485;0,93688480
-4,94601085;0,93688480
-4,94590685;0,93688480
-4,94580285;0,93688480
-4,94569885;0,89013280
-4,94559485;0,98379060
-4,94549085;0,89013280
-4,94538685;0,93688480
-4,94528285;0,89013280
-4,94517885;0,93688480
-4,94507485;0,93688480
-4,94497085;0,93688480
-4,94486685;0,93688480
-4,94476285;0,93688480
-4,94465885;0,93688480
-4,94455485;0,93688480
-4,94445085;0,93688480
-4,94434685;0,93688480
-4,94424285;0,89013280
-4,94413885;0,93688480
-4,94403485;0,93688480
-4,94393085;0,93688480
-4,94382685;0,93688480
-4,94372285;0,93688480
-4,94361885;0,89013280
-4,94351485;0,93688480
-4,94341085;0,93688480
-4,94330685;0,93688480
-4,94320285;0,93688480
-4,94309885;0,89013280
-4,94299485;0,70266360
-4,94289085;1,03054300
-4,94278685;0,93688480
-4,94268285;0,89013280
-4,94257885;0,93688480
-4,94247485;0,89013280
-4,94237085;0,93688480
-4,94226685;0,93688480
-4,94216285;0,89013280
-4,94205885;0,93688480
-4,94195485;0,93688480
-4,94185085;0,93688480
-4,94174685;0,93688480
-4,94164285;0,93688480
-4,94153885;0,89013280
-4,94143485;0,93688480
-4,94133085;0,93688480
-4,94122685;0,93688480
-4,94112285;0,93688480
-4,94101885;0,93688480
-4,94091485;0,93688480
-4,94081085;0,93688480
-4,94070685;0,93688480
-4,94060285;0,93688480
-4,94049885;0,89013280
-4,94039485;0,93688480
-4,94029085;0,93688480
-4,94018685;0,93688480
-4,94008285;0,89013280
-4,93997885;0,93688480
-4,93987485;0,93688480
-4,93977085;0,93688480
-4,93966685;0,93688480
-4,93956285;0,89013280
-4,93945885;0,93688480
-4,93935485;0,93688480
-4,93925085;0,93688480
-4,93914685;0,93688480
-4,93904285;0,93688480
-4,93893885;0,93688480
-4,93883485;0,93688480
-4,93873085;0,93688480
-4,93862685;0,93688480
-4,93852285;0,93688480
-4,93841885;0,89013280
-4,93831485;0,93688480
-4,93821085;0,89013280
-4,93810685;0,89013280
-4,93800285;0,89013280
-4,93789885;0,93688480
-4,93779485;0,93688480
-4,93769085;0,93688480
-4,93758685;0,93688480
-4,93748285;0,93688480
-4,93737885;0,89013280
-4,93727485;0,93688480
-4,93717085;0,93688480
-4,93706685;0,93688480
-4,93696285;0,93688480
-4,93685885;0,93688480
-4,93675485;0,93688480
-4,93665085;0,93688480
-4,93654685;0,89013280
-4,93644285;0,93688480
-4,93633885;0,89013280
-4,93623485;0,93688480
-4,93613085;0,93688480
-4,93602685;0,93688480
-4,93592285;0,89013280
-4,93581885;0,89013280
-4,93571485;0,93688480
-4,93561085;0,93688480
-4,93550685;0,89013280
-4,93540285;0,93688480
-4,93529885;0,93688480
-4,93519485;0,89013280
-4,93509085;0,93688480
-4,93498685;0,93688480
-4,93488285;0,93688480
-4,93477885;0,93688480
-4,93467485;0,93688480
-4,93457085;0,93688480
-4,93446685;0,93688480
-4,93436285;0,93688480
-4,93425885;0,89013280
-4,93415485;0,93688480
-4,93405085;0,89013280
-4,93394685;0,93688480
-4,93384285;0,93688480
-4,93373885;0,93688480
-4,93363485;0,93688480
-4,93353085;0,93688480
-4,93342685;0,89013280
-4,93332285;0,93688480
-4,93321885;0,93688480
-4,93311485;0,93688480
-4,93301085;0,93688480
-4,93290685;0,89013280
-4,93280285;0,93688480
-4,93269885;0,93688480
-4,93259485;0,93688480
-4,93249085;0,89013280
-4,93238685;0,93688480
-4,93228285;0,89013280
-4,93217885;0,93688480
-4,93207485;0,93688480
-4,93197085;0,93688480
-4,93186685;0,93688480
-4,93176285;0,93688480
-4,93165885;0,93688480
-4,93155485;0,93688480
-4,93145085;0,93688480
-4,93134685;0,89013280
-4,93124285;0,93688480
-4,93113885;0,98379060
-4,93103485;0,89013280
-4,93093085;0,93688480
-4,93082685;0,93688480
-4,93072285;0,93688480
-4,93061885;0,93688480
-4,93051485;0,93688480
-4,93041085;0,93688480
-4,93030685;0,93688480
-4,93020285;0,89013280
-4,93009885;0,89013280
-4,92999485;0,93688480
-4,92989085;0,93688480
-4,92978685;0,93688480
-4,92968285;0,93688480
-4,92957885;0,93688480
-4,92947485;0,93688480
-4,92937085;0,93688480
-4,92926685;0,93688480
-4,92916285;0,93688480
-4,92905885;0,89013280
-4,92895485;0,93688480
-4,92885085;0,89013280
-4,92874685;0,93688480
-4,92864285;0,93688480
-4,92853885;0,93688480
-4,92843485;0,93688480
-4,92833085;0,89013280
-4,92822685;0,93688480
-4,92812285;0,93688480
-4,92801885;0,89013280
-4,92791485;0,93688480
-4,92781085;0,89013280
-4,92770685;0,93688480
-4,92760285;0,89013280
-4,92749885;0,93688480
-4,92739485;0,93688480
-4,92729085;0,93688480
-4,92718685;0,93688480
-4,92708285;0,93688480
-4,92697885;0,93688480
-4,92687485;0,89013280
-4,92677085;0,93688480
-4,92666685;0,93688480
-4,92656285;0,93688480
-4,92645885;0,93688480
-4,92635485;0,93688480
-4,92625085;0,93688480
-4,92614685;0,89013280
-4,92604285;0,93688480
-4,92593885;0,93688480
-4,92583485;0,93688480
-4,92573085;0,93688480
-4,92562685;0,93688480
-4,92552285;0,93688480
-4,92541885;0,93688480
-4,92531485;0,93688480
-4,92521085;0,93688480
-4,92510685;0,93688480
-4,92500285;0,93688480
-4,92489885;0,93688480
-4,92479485;0,93688480
-4,92469085;0,93688480
-4,92458685;0,89013280
-4,92448285;0,93688480
-4,92437885;0,89013280
-4,92427485;0,93688480
-4,92417085;0,93688480
-4,92406685;0,93688480
-4,92396285;0,93688480
-4,92385885;0,93688480
-4,92375485;0,93688480
-4,92365085;0,93688480
-4,92354685;0,89013280
-4,92344285;0,93688480
-4,92333885;0,93688480
-4,92323485;0,93688480
-4,92313085;0,93688480
-4,92302685;0,93688480
-4,92292285;0,93688480
-4,92281885;0,93688480
-4,92271485;0,93688480
-4,92261085;0,93688480
-4,92250685;0,89013280
-4,92240285;0,89013280
-4,92229885;0,89013280
-4,92219485;0,89013280
-4,92209085;0,93688480
-4,92198685;0,93688480
-4,92188285;0,89013280
-4,92177885;0,89013280
-4,92167485;0,89013280
-4,92157085;0,89013280
-4,92146685;0,89013280
-4,92136285;0,93688480
-4,92125885;0,89013280
-4,92115485;0,89013280
-4,92105085;0,93688480
-4,92094685;0,93688480
-4,92084285;0,89013280
-4,92073885;0,93688480
-4,92063485;0,93688480
-4,92053085;0,93688480
-4,92042685;0,93688480
-4,92032285;0,93688480
-4,92021885;0,89013280
-4,92011485;0,93688480
-4,92001085;0,93688480
-4,91990685;0,98379060
-4,91980285;0,89013280
-4,91969885;0,93688480
-4,91959485;0,93688480
-4,91949085;0,89013280
-4,91938685;0,89013280
-4,91928285;0,93688480
-4,91917885;0,93688480
-4,91907485;0,93688480
-4,91897085;0,93688480
-4,91886685;0,93688480
-4,91876285;0,93688480
-4,91865885;0,93688480
-4,91855485;0,93688480
-4,91845085;0,93688480
-4,91834685;0,89013280
-4,91824285;0,89013280
-4,91813885;0,89013280
-4,91803485;0,93688480
-4,91793085;0,93688480
-4,91782685;0,93688480
-4,91772285;0,93688480
-4,91761885;0,93688480
-4,91751485;0,93688480
-4,91741085;0,93688480
-4,91730685;0,89013280
-4,91720285;0,93688480
-4,91709885;0,93688480
-4,91699485;0,93688480
-4,91689085;0,89013280
-4,91678685;0,93688480
-4,91668285;0,89013280
-4,91657885;0,93688480
-4,91647485;0,93688480
-4,91637085;0,93688480
-4,91626685;0,93688480
-4,91616285;0,93688480
-4,91605885;0,89013280
-4,91595485;0,93688480
-4,91585085;0,93688480
-4,91574685;0,93688480
-4,91564285;0,89013280
-4,91553885;0,93688480
-4,91543485;0,93688480
-4,91533085;0,93688480
-4,91522685;0,93688480
-4,91512285;0,93688480
-4,91501885;0,93688480
-4,91491485;0,89013280
-4,91481085;0,89013280
-4,91470685;0,93688480
-4,91460285;0,89013280
-4,91449885;0,93688480
-4,91439485;0,93688480
-4,91429085;0,93688480
-4,91418685;0,93688480
-4,91408285;0,93688480
-4,91397885;0,93688480
-4,91387485;0,93688480
-4,91377085;0,93688480
-4,91366685;0,93688480
-4,91356285;0,93688480
-4,91345885;0,93688480
-4,91335485;0,89013280
-4,91325085;0,93688480
-4,91314685;0,93688480
-4,91304285;0,93688480
-4,91293885;0,93688480
-4,91283485;0,93688480
-4,91273085;0,93688480
-4,91262685;0,93688480
-4,91252285;0,93688480
-4,91241885;0,93688480
-4,91231485;0,93688480
-4,91221085;0,93688480
-4,91210685;0,93688480
-4,91200285;0,93688480
-4,91189885;0,93688480
-4,91179485;0,89013280
-4,91169085;0,93688480
-4,91158685;0,93688480
-4,91148285;0,93688480
-4,91137885;0,93688480
-4,91127485;0,93688480
-4,91117085;0,93688480
-4,91106685;0,93688480
-4,91096285;0,93688480
-4,91085885;0,93688480
-4,91075485;0,93688480
-4,91065085;0,93688480
-4,91054685;0,93688480
-4,91044285;0,93688480
-4,91033885;0,93688480
-4,91023485;0,93688480
-4,91013085;0,93688480
-4,91002685;0,93688480
-4,90992285;0,93688480
-4,90981885;0,93688480
-4,90971485;0,93688480
-4,90961085;0,89013280
-4,90950685;0,93688480
-4,90940285;0,93688480
-4,90929885;0,93688480
-4,90919485;0,93688480
-4,90909085;0,89013280
-4,90898685;0,89013280
-4,90888285;0,93688480
-4,90877885;0,89013280
-4,90867485;0,93688480
-4,90857085;0,93688480
-4,90846685;0,93688480
-4,90836285;0,93688480
-4,90825885;0,93688480
-4,90815485;0,93688480
-4,90805085;0,93688480
-4,90794685;0,93688480
-4,90784285;0,93688480
-4,90773885;0,93688480
-4,90763485;0,93688480
-4,90753085;0,93688480
-4,90742685;0,93688480
-4,90732285;0,93688480
-4,90721885;0,93688480
-4,90711485;0,93688480
-4,90701085;0,93688480
-4,90690685;0,89013280
-4,90680285;0,93688480
-4,90669885;0,93688480
-4,90659485;0,93688480
-4,90649085;0,93688480
-4,90638685;0,93688480
-4,90628285;0,93688480
-4,90617885;0,89013280
-4,90607485;0,93688480
-4,90597085;0,93688480
-4,90586685;0,93688480
-4,90576285;0,93688480
-4,90565885;0,93688480
-4,90555485;0,93688480
-4,90545085;0,93688480
-4,90534685;0,93688480
-4,90524285;0,93688480
-4,90513885;0,93688480
-4,90503485;0,93688480
-4,90493085;0,93688480
-4,90482685;0,93688480
-4,90472285;0,89013280
-4,90461885;0,93688480
-4,90451485;0,93688480
-4,90441085;0,93688480
-4,90430685;0,93688480
-4,90420285;0,93688480
-4,90409885;0,93688480
-4,90399485;0,93688480
-4,90389085;0,89013280
-4,90378685;0,93688480
-4,90368285;0,93688480
-4,90357885;0,93688480
-4,90347485;0,89013280
