Zeit;Kanal A
(ms);(V)

-2,73347799;1,07744800
-2,73337399;1,12435400
-2,73326999;1,07744800
-2,73316599;1,07744800
-2,73306199;1,07744800
-2,73295799;1,07744800
-2,73285399;1,12435400
-2,73274999;1,07744800
-2,73264599;1,07744800
-2,73254199;1,07744800
-2,73243799;1,12435400
-2,73233399;1,07744800
-2,73222999;1,12435400
-2,73212599;1,12435400
-2,73202199;1,12435400
-2,73191799;1,12435400
-2,73181399;1,12435400
-2,73170999;1,07744800
-2,73160599;1,07744800
-2,73150199;1,12435400
-2,73139799;1,12435400
-2,73129399;1,07744800
-2,73118999;1,12435400
-2,73108599;1,07744800
-2,73098199;1,12435400
-2,73087799;1,12435400
-2,73077399;1,12435400
-2,73066999;1,12435400
-2,73056599;1,12435400
-2,73046199;1,12435400
-2,73035799;1,07744800
-2,73025399;1,12435400
-2,73014999;1,07744800
-2,73004599;1,07744800
-2,72994199;1,12435400
-2,72983799;1,07744800
-2,72973399;1,12435400
-2,72962999;1,07744800
-2,72952599;1,07744800
-2,72942199;1,07744800
-2,72931799;1,07744800
-2,72921399;1,07744800
-2,72910999;1,07744800
-2,72900599;1,12435400
-2,72890199;1,07744800
-2,72879799;1,12435400
-2,72869399;1,12435400
-2,72858999;1,07744800
-2,72848599;1,07744800
-2,72838199;1,07744800
-2,72827799;1,07744800
-2,72817399;1,07744800
-2,72806999;1,12435400
-2,72796599;1,07744800
-2,72786199;1,07744800
-2,72775799;1,07744800
-2,72765399;1,12435400
-2,72754999;1,07744800
-2,72744599;1,07744800
-2,72734199;1,07744800
-2,72723799;1,07744800
-2,72713399;1,12435400
-2,72702999;1,12435400
-2,72692599;1,07744800
-2,72682199;1,12435400
-2,72671799;1,12435400
-2,72661399;1,07744800
-2,72650999;1,07744800
-2,72640599;1,12435400
-2,72630199;1,07744800
-2,72619799;1,12435400
-2,72609399;1,07744800
-2,72598999;1,07744800
-2,72588599;1,12435400
-2,72578199;1,07744800
-2,72567799;1,07744800
-2,72557399;1,07744800
-2,72546999;1,07744800
-2,72536599;1,12435400
-2,72526199;1,12435400
-2,72515799;1,12435400
-2,72505399;1,12435400
-2,72494999;1,12435400
-2,72484599;1,07744800
-2,72474199;1,07744800
-2,72463799;1,07744800
-2,72453399;1,12435400
-2,72442999;1,07744800
-2,72432599;1,12435400
-2,72422199;1,07744800
-2,72411799;1,07744800
-2,72401399;1,12435400
-2,72390999;1,12435400
-2,72380599;1,07744800
-2,72370199;1,12435400
-2,72359799;1,12435400
-2,72349399;1,07744800
-2,72338999;1,12435400
-2,72328599;1,12435400
-2,72318199;1,12435400
-2,72307799;1,07744800
-2,72297399;1,07744800
-2,72286999;1,07744800
-2,72276599;1,12435400
-2,72266199;1,07744800
-2,72255799;1,12435400
-2,72245399;1,07744800
-2,72234999;1,12435400
-2,72224599;1,07744800
-2,72214199;1,07744800
-2,72203799;1,12435400
-2,72193399;1,12435400
-2,72182999;1,07744800
-2,72172599;1,12435400
-2,72162199;1,07744800
-2,72151799;1,12435400
-2,72141399;1,12435400
-2,72130999;1,12435400
-2,72120599;1,12435400
-2,72110199;1,12435400
-2,72099799;1,07744800
-2,72089399;1,07744800
-2,72078999;1,07744800
-2,72068599;1,12435400
-2,72058199;1,07744800
-2,72047799;1,07744800
-2,72037399;1,07744800
-2,72026999;1,07744800
-2,72016599;1,12435400
-2,72006199;1,12435400
-2,71995799;1,12435400
-2,71985399;1,12435400
-2,71974999;1,07744800
-2,71964599;1,12435400
-2,71954199;1,07744800
-2,71943799;1,07744800
-2,71933399;1,12435400
-2,71922999;1,12435400
-2,71912599;1,12435400
-2,71902199;1,07744800
-2,71891799;1,12435400
-2,71881399;1,07744800
-2,71870999;1,12435400
-2,71860599;1,12435400
-2,71850199;1,12435400
-2,71839799;1,12435400
-2,71829399;1,12435400
-2,71818999;1,12435400
-2,71808599;1,12435400
-2,71798199;1,07744800
-2,71787799;1,07744800
-2,71777399;1,12435400
-2,71766999;1,12435400
-2,71756599;1,12435400
-2,71746199;1,07744800
-2,71735799;1,12435400
-2,71725399;1,07744800
-2,71714999;1,12435400
-2,71704599;1,12435400
-2,71694199;1,12435400
-2,71683799;1,12435400
-2,71673399;1,07744800
-2,71662999;1,12435400
-2,71652599;1,07744800
-2,71642199;1,07744800
-2,71631799;1,12435400
-2,71621399;1,12435400
-2,71610999;1,07744800
-2,71600599;1,12435400
-2,71590199;1,07744800
-2,71579799;1,12435400
-2,71569399;1,07744800
-2,71558999;1,12435400
-2,71548599;1,07744800
-2,71538199;1,12435400
-2,71527799;1,12435400
-2,71517399;1,07744800
-2,71506999;1,07744800
-2,71496599;1,12435400
-2,71486199;1,07744800
-2,71475799;1,12435400
-2,71465399;1,07744800
-2,71454999;1,12435400
-2,71444599;1,07744800
-2,71434199;1,12435400
-2,71423799;1,12435400
-2,71413399;1,07744800
-2,71402999;1,12435400
-2,71392599;1,07744800
-2,71382199;1,12435400
-2,71371799;1,07744800
-2,71361399;1,07744800
-2,71350999;1,07744800
-2,71340599;1,07744800
-2,71330199;1,07744800
-2,71319799;1,12435400
-2,71309399;1,07744800
-2,71298999;1,07744800
-2,71288599;1,07744800
-2,71278199;1,12435400
-2,71267799;1,07744800
-2,71257399;1,12435400
-2,71246999;1,12435400
-2,71236599;1,12435400
-2,71226199;1,07744800
-2,71215799;1,07744800
-2,71205399;1,07744800
-2,71194999;1,12435400
-2,71184599;1,12435400
-2,71174199;1,07744800
-2,71163799;1,07744800
-2,71153399;1,07744800
-2,71142999;1,12435400
-2,71132599;1,12435400
-2,71122199;1,07744800
-2,71111799;1,07744800
-2,71101399;1,12435400
-2,71090999;1,07744800
-2,71080599;1,07744800
-2,71070199;1,07744800
-2,71059799;1,07744800
-2,71049399;1,07744800
-2,71038999;1,07744800
-2,71028599;1,12435400
-2,71018199;1,12435400
-2,71007799;1,07744800
-2,70997399;1,07744800
-2,70986999;1,12435400
-2,70976599;1,12435400
-2,70966199;1,07744800
-2,70955799;1,12435400
-2,70945399;1,07744800
-2,70934999;1,07744800
-2,70924599;1,12435400
-2,70914199;1,12435400
-2,70903799;1,12435400
-2,70893399;1,07744800
-2,70882999;1,07744800
-2,70872599;1,07744800
-2,70862199;1,12435400
-2,70851799;1,12435400
-2,70841399;1,12435400
-2,70830999;1,12435400
-2,70820599;1,12435400
-2,70810199;1,12435400
-2,70799799;1,12435400
-2,70789399;1,07744800
-2,70778999;1,07744800
-2,70768599;1,07744800
-2,70758199;1,12435400
-2,70747799;1,12435400
-2,70737399;1,07744800
-2,70726999;1,12435400
-2,70716599;1,12435400
-2,70706199;1,12435400
-2,70695799;1,07744800
-2,70685399;1,07744800
-2,70674999;1,07744800
-2,70664599;1,07744800
-2,70654199;1,07744800
-2,70643799;1,12435400
-2,70633399;1,07744800
-2,70622999;1,07744800
-2,70612599;1,07744800
-2,70602199;1,07744800
-2,70591799;1,07744800
-2,70581399;1,07744800
-2,70570999;1,07744800
-2,70560599;1,12435400
-2,70550199;1,07744800
-2,70539799;1,12435400
-2,70529399;1,07744800
-2,70518999;1,07744800
-2,70508599;1,07744800
-2,70498199;1,12435400
-2,70487799;1,07744800
-2,70477399;1,12435400
-2,70466999;1,07744800
-2,70456599;1,07744800
-2,70446199;1,12435400
-2,70435799;1,07744800
-2,70425399;1,07744800
-2,70414999;1,07744800
-2,70404599;1,12435400
-2,70394199;1,07744800
-2,70383799;1,12435400
-2,70373399;1,07744800
-2,70362999;1,07744800
-2,70352599;1,07744800
-2,70342199;1,07744800
-2,70331799;1,07744800
-2,70321399;1,12435400
-2,70310999;1,12435400
-2,70300599;1,12435400
-2,70290199;1,12435400
-2,70279799;1,07744800
-2,70269399;1,12435400
-2,70258999;1,07744800
-2,70248599;1,12435400
-2,70238199;1,12435400
-2,70227799;1,12435400
-2,70217399;1,12435400
-2,70206999;1,07744800
-2,70196599;1,12435400
-2,70186199;1,07744800
-2,70175799;1,07744800
-2,70165399;1,07744800
-2,70154999;1,12435400
-2,70144599;1,12435400
-2,70134199;1,07744800
-2,70123799;1,12435400
-2,70113399;1,12435400
-2,70102999;1,07744800
-2,70092599;1,07744800
-2,70082199;1,12435400
-2,70071799;1,07744800
-2,70061399;1,12435400
-2,70050999;1,07744800
-2,70040599;1,07744800
-2,70030199;1,12435400
-2,70019799;1,07744800
-2,70009399;1,12435400
-2,69998999;1,12435400
-2,69988599;1,07744800
-2,69978199;1,07744800
-2,69967799;1,12435400
-2,69957399;1,07744800
-2,69946999;1,12435400
-2,69936599;1,12435400
-2,69926199;1,07744800
-2,69915799;1,07744800
-2,69905399;1,12435400
-2,69894999;1,07744800
-2,69884599;1,07744800
-2,69874199;1,07744800
-2,69863799;1,12435400
-2,69853399;1,12435400
-2,69842999;1,12435400
-2,69832599;1,12435400
-2,69822199;1,12435400
-2,69811799;1,12435400
-2,69801399;1,07744800
-2,69790999;1,07744800
-2,69780599;1,12435400
-2,69770199;1,07744800
-2,69759799;1,12435400
-2,69749399;1,12435400
-2,69738999;1,07744800
-2,69728599;1,07744800
-2,69718199;1,07744800
-2,69707799;1,07744800
-2,69697399;1,07744800
-2,69686999;1,07744800
-2,69676599;1,12435400
-2,69666199;1,07744800
-2,69655799;1,12435400
-2,69645399;1,12435400
-2,69634999;1,12435400
-2,69624599;1,07744800
-2,69614199;1,07744800
-2,69603799;1,07744800
-2,69593399;1,07744800
-2,69582999;1,12435400
-2,69572599;1,07744800
-2,69562199;1,07744800
-2,69551799;1,12435400
-2,69541399;1,07744800
-2,69530999;1,12435400
-2,69520599;1,07744800
-2,69510199;1,12435400
-2,69499799;1,07744800
-2,69489399;1,07744800
-2,69478999;1,07744800
-2,69468599;1,07744800
-2,69458199;1,12435400
-2,69447799;1,07744800
-2,69437399;1,12435400
-2,69426999;1,07744800
-2,69416599;1,12435400
-2,69406199;1,07744800
-2,69395799;1,07744800
-2,69385399;1,07744800
-2,69374999;1,12435400
-2,69364599;1,07744800
-2,69354199;1,12435400
-2,69343799;1,12435400
-2,69333399;1,07744800
-2,69322999;1,07744800
-2,69312599;1,12435400
-2,69302199;1,07744800
-2,69291799;1,07744800
-2,69281399;1,07744800
-2,69270999;1,12435400
-2,69260599;1,07744800
-2,69250199;1,07744800
-2,69239799;1,07744800
-2,69229399;1,12435400
-2,69218999;1,07744800
-2,69208599;1,07744800
-2,69198199;1,12435400
-2,69187799;1,12435400
-2,69177399;1,12435400
-2,69166999;1,12435400
-2,69156599;1,07744800
-2,69146199;1,12435400
-2,69135799;1,07744800
-2,69125399;1,07744800
-2,69114999;1,12435400
-2,69104599;1,12435400
-2,69094199;1,07744800
-2,69083799;1,07744800
-2,69073399;1,07744800
-2,69062999;1,07744800
-2,69052599;1,07744800
-2,69042199;1,07744800
-2,69031799;1,07744800
-2,69021399;1,12435400
-2,69010999;1,12435400
-2,69000599;1,07744800
-2,68990199;1,07744800
-2,68979799;1,07744800
-2,68969399;1,07744800
-2,68958999;1,12435400
-2,68948599;1,12435400
-2,68938199;1,12435400
-2,68927799;1,07744800
-2,68917399;1,07744800
-2,68906999;1,07744800
-2,68896599;1,07744800
-2,68886199;1,07744800
-2,68875799;1,12435400
-2,68865399;1,07744800
-2,68854999;1,12435400
-2,68844599;1,12435400
-2,68834199;1,12435400
-2,68823799;1,12435400
-2,68813399;1,07744800
-2,68802999;1,12435400
-2,68792599;1,07744800
-2,68782199;1,12435400
-2,68771799;1,12435400
-2,68761399;1,12435400
-2,68750999;1,12435400
-2,68740599;1,12435400
-2,68730199;1,12435400
-2,68719799;1,12435400
-2,68709399;1,12435400
-2,68698999;1,12435400
-2,68688599;1,12435400
-2,68678199;1,12435400
-2,68667799;1,07744800
-2,68657399;1,07744800
-2,68646999;1,12435400
-2,68636599;1,07744800
-2,68626199;1,12435400
-2,68615799;1,12435400
-2,68605399;1,07744800
-2,68594999;1,12435400
-2,68584599;1,12435400
-2,68574199;1,12435400
-2,68563799;1,12435400
-2,68553399;1,12435400
-2,68542999;1,12435400
-2,68532599;1,12435400
-2,68522199;1,07744800
-2,68511799;1,12435400
-2,68501399;1,12435400
-2,68490999;1,07744800
-2,68480599;1,17110600
-2,68470199;1,07744800
-2,68459799;1,12435400
-2,68449399;1,12435400
-2,68438999;1,12435400
-2,68428599;1,12435400
-2,68418199;1,12435400
-2,68407799;1,12435400
-2,68397399;1,07744800
-2,68386999;1,07744800
-2,68376599;1,12435400
-2,68366199;1,12435400
-2,68355799;1,12435400
-2,68345399;1,12435400
-2,68334999;1,07744800
-2,68324599;1,12435400
-2,68314199;1,12435400
-2,68303799;1,12435400
-2,68293399;1,12435400
-2,68282999;1,12435400
-2,68272599;1,07744800
-2,68262199;1,12435400
-2,68251799;1,12435400
-2,68241399;1,12435400
-2,68230999;1,07744800
-2,68220599;1,07744800
-2,68210199;1,07744800
-2,68199799;1,12435400
-2,68189399;1,12435400
-2,68178999;1,07744800
-2,68168599;1,12435400
-2,68158199;1,12435400
-2,68147799;1,07744800
-2,68137399;1,07744800
-2,68126999;1,07744800
-2,68116599;1,12435400
-2,68106199;1,07744800
-2,68095799;1,07744800
-2,68085399;1,07744800
-2,68074999;1,07744800
-2,68064599;1,12435400
-2,68054199;1,12435400
-2,68043799;1,07744800
-2,68033399;1,12435400
-2,68022999;1,12435400
-2,68012599;1,07744800
-2,68002199;1,07744800
-2,67991799;1,12435400
-2,67981399;1,12435400
-2,67970999;1,12435400
-2,67960599;1,12435400
-2,67950199;1,07744800
-2,67939799;1,12435400
-2,67929399;1,07744800
-2,67918999;1,07744800
-2,67908599;1,07744800
-2,67898199;1,07744800
-2,67887799;1,07744800
-2,67877399;1,07744800
-2,67866999;1,12435400
-2,67856599;1,07744800
-2,67846199;1,12435400
-2,67835799;1,07744800
-2,67825399;1,12435400
-2,67814999;1,12435400
-2,67804599;1,12435400
-2,67794199;1,03054300
-2,67783799;1,07744800
-2,67773399;1,07744800
-2,67762999;1,12435400
-2,67752599;1,07744800
-2,67742199;1,07744800
-2,67731799;1,12435400
-2,67721399;1,07744800
-2,67710999;1,07744800
-2,67700599;1,07744800
-2,67690199;1,12435400
-2,67679799;1,07744800
-2,67669399;1,07744800
-2,67658999;1,12435400
-2,67648599;1,07744800
-2,67638199;1,12435400
-2,67627799;1,07744800
-2,67617399;1,07744800
-2,67606999;1,12435400
-2,67596599;1,12435400
-2,67586199;1,07744800
-2,67575799;1,07744800
-2,67565399;1,12435400
-2,67554999;1,07744800
-2,67544599;1,12435400
-2,67534199;1,12435400
-2,67523799;1,07744800
-2,67513399;1,07744800
-2,67502999;1,12435400
-2,67492599;1,07744800
-2,67482199;1,07744800
-2,67471799;1,12435400
-2,67461399;1,07744800
-2,67450999;1,12435400
-2,67440599;1,07744800
-2,67430199;1,12435400
-2,67419799;1,12435400
-2,67409399;1,12435400
-2,67398999;1,07744800
-2,67388599;1,07744800
-2,67378199;1,12435400
-2,67367799;1,12435400
-2,67357399;1,07744800
-2,67346999;1,12435400
-2,67336599;1,07744800
-2,67326199;1,07744800
-2,67315799;1,07744800
-2,67305399;1,12435400
-2,67294999;1,12435400
-2,67284599;1,12435400
-2,67274199;1,07744800
-2,67263799;1,07744800
-2,67253399;1,12435400
-2,67242999;1,12435400
-2,67232599;1,12435400
-2,67222199;1,07744800
-2,67211799;1,07744800
-2,67201399;1,07744800
-2,67190999;1,07744800
-2,67180599;1,07744800
-2,67170199;1,12435400
-2,67159799;1,07744800
-2,67149399;1,12435400
-2,67138999;1,12435400
-2,67128599;1,12435400
-2,67118199;1,12435400
-2,67107799;1,07744800
-2,67097399;1,12435400
-2,67086999;1,07744800
-2,67076599;1,07744800
-2,67066199;1,07744800
-2,67055799;1,07744800
-2,67045399;1,12435400
-2,67034999;1,12435400
-2,67024599;1,12435400
-2,67014199;1,07744800
-2,67003799;1,07744800
-2,66993399;1,12435400
-2,66982999;1,07744800
-2,66972599;1,12435400
-2,66962199;1,12435400
-2,66951799;1,12435400
-2,66941399;1,07744800
-2,66930999;1,07744800
-2,66920599;1,07744800
-2,66910199;1,12435400
-2,66899799;1,07744800
-2,66889399;1,07744800
-2,66878999;1,12435400
-2,66868599;1,07744800
-2,66858199;1,12435400
-2,66847799;1,12435400
-2,66837399;1,12435400
-2,66826999;1,12435400
-2,66816599;1,12435400
-2,66806199;1,12435400
-2,66795799;1,12435400
-2,66785399;1,07744800
-2,66774999;1,07744800
-2,66764599;1,07744800
-2,66754199;1,12435400
-2,66743799;1,12435400
-2,66733399;1,07744800
-2,66722999;1,12435400
-2,66712599;1,12435400
-2,66702199;1,07744800
-2,66691799;1,12435400
-2,66681399;1,12435400
-2,66670999;1,07744800
-2,66660599;1,07744800
-2,66650199;1,07744800
-2,66639799;1,12435400
-2,66629399;1,07744800
-2,66618999;1,07744800
-2,66608599;1,07744800
-2,66598199;1,12435400
-2,66587799;1,12435400
-2,66577399;1,07744800
-2,66567000;1,07744800
-2,66556600;1,07744800
-2,66546200;1,07744800
-2,66535800;1,12435400
-2,66525400;1,07744800
-2,66515000;1,07744800
-2,66504600;1,12435400
-2,66494200;1,07744800
-2,66483800;1,07744800
-2,66473400;1,12435400
-2,66463000;1,12435400
-2,66452600;1,07744800
-2,66442200;1,12435400
-2,66431800;1,07744800
-2,66421400;1,07744800
-2,66411000;1,12435400
-2,66400600;1,12435400
-2,66390200;1,12435400
-2,66379800;1,12435400
-2,66369400;1,12435400
-2,66359000;1,12435400
-2,66348600;1,12435400
-2,66338200;1,12435400
-2,66327800;1,12435400
-2,66317400;1,12435400
-2,66307000;1,07744800
-2,66296600;1,12435400
-2,66286200;1,12435400
-2,66275800;1,12435400
-2,66265400;1,12435400
-2,66255000;1,07744800
-2,66244600;1,12435400
-2,66234200;1,07744800
-2,66223800;1,12435400
-2,66213400;1,12435400
-2,66203000;1,07744800
-2,66192600;1,12435400
-2,66182200;1,07744800
-2,66171800;1,07744800
-2,66161400;1,07744800
-2,66151000;1,07744800
-2,66140600;1,07744800
-2,66130200;1,07744800
-2,66119800;1,12435400
-2,66109400;1,07744800
-2,66099000;1,07744800
-2,66088600;1,12435400
-2,66078200;1,12435400
-2,66067800;1,12435400
-2,66057400;1,12435400
-2,66047000;1,12435400
-2,66036600;1,12435400
-2,66026200;1,12435400
-2,66015800;1,07744800
-2,66005400;1,12435400
-2,65995000;1,07744800
-2,65984600;1,12435400
-2,65974200;1,07744800
-2,65963800;1,12435400
-2,65953400;1,07744800
-2,65943000;1,07744800
-2,65932600;1,12435400
-2,65922200;1,07744800
-2,65911800;1,12435400
-2,65901400;1,07744800
-2,65891000;1,12435400
-2,65880600;1,07744800
-2,65870200;1,07744800
-2,65859800;1,12435400
-2,65849400;1,12435400
-2,65839000;1,07744800
-2,65828600;1,12435400
-2,65818200;1,12435400
-2,65807800;1,07744800
-2,65797400;1,07744800
-2,65787000;1,07744800
-2,65776600;1,12435400
-2,65766200;1,12435400
-2,65755800;1,12435400
-2,65745400;1,07744800
-2,65735000;1,12435400
-2,65724600;1,12435400
-2,65714200;1,12435400
-2,65703800;1,12435400
-2,65693400;1,07744800
-2,65683000;1,07744800
-2,65672600;1,07744800
-2,65662200;1,07744800
-2,65651800;1,12435400
-2,65641400;1,07744800
-2,65631000;1,12435400
-2,65620600;1,07744800
-2,65610200;1,07744800
-2,65599800;1,12435400
-2,65589400;1,12435400
-2,65579000;1,07744800
-2,65568600;1,07744800
-2,65558200;1,12435400
-2,65547800;1,12435400
-2,65537400;1,12435400
-2,65527000;1,12435400
-2,65516600;1,12435400
-2,65506200;1,12435400
-2,65495800;1,07744800
-2,65485400;1,12435400
-2,65475000;1,12435400
-2,65464600;1,07744800
-2,65454200;1,12435400
-2,65443800;1,12435400
-2,65433400;1,07744800
-2,65423000;1,07744800
-2,65412600;1,07744800
-2,65402200;1,12435400
-2,65391800;1,12435400
-2,65381400;1,07744800
-2,65371000;1,07744800
-2,65360600;1,07744800
-2,65350200;1,12435400
-2,65339800;1,12435400
-2,65329400;1,12435400
-2,65319000;1,12435400
-2,65308600;1,12435400
-2,65298200;1,07744800
-2,65287800;1,07744800
-2,65277400;1,07744800
-2,65267000;1,07744800
-2,65256600;1,12435400
-2,65246200;1,12435400
-2,65235800;1,12435400
-2,65225400;1,12435400
-2,65215000;1,12435400
-2,65204600;1,07744800
-2,65194200;1,07744800
-2,65183800;1,07744800
-2,65173400;1,07744800
-2,65163000;1,12435400
-2,65152600;1,07744800
-2,65142200;1,07744800
-2,65131800;1,07744800
-2,65121400;1,12435400
-2,65111000;1,12435400
-2,65100600;1,07744800
-2,65090200;1,12435400
-2,65079800;1,12435400
-2,65069400;1,07744800
-2,65059000;1,12435400
-2,65048600;1,07744800
-2,65038200;1,07744800
-2,65027800;1,07744800
-2,65017400;1,12435400
-2,65007000;1,07744800
-2,64996600;1,12435400
-2,64986200;1,07744800
-2,64975800;1,12435400
-2,64965400;1,07744800
-2,64955000;1,12435400
-2,64944600;1,07744800
-2,64934200;1,07744800
-2,64923800;1,07744800
-2,64913400;1,07744800
-2,64903000;1,12435400
-2,64892600;1,12435400
-2,64882200;1,07744800
-2,64871800;1,12435400
-2,64861400;1,07744800
-2,64851000;1,12435400
-2,64840600;1,07744800
-2,64830200;1,07744800
-2,64819800;1,12435400
-2,64809400;1,07744800
-2,64799000;1,12435400
-2,64788600;1,12435400
-2,64778200;1,07744800
-2,64767800;1,07744800
-2,64757400;1,12435400
-2,64747000;1,12435400
-2,64736600;1,12435400
-2,64726200;1,12435400
-2,64715800;1,12435400
-2,64705400;1,12435400
-2,64695000;1,12435400
-2,64684600;1,07744800
-2,64674200;1,07744800
-2,64663800;1,07744800
-2,64653400;1,07744800
-2,64643000;1,12435400
-2,64632600;1,07744800
-2,64622200;1,12435400
-2,64611800;1,07744800
-2,64601400;1,07744800
-2,64591000;1,07744800
-2,64580600;1,07744800
-2,64570200;1,12435400
-2,64559800;1,07744800
-2,64549400;1,12435400
-2,64539000;1,07744800
-2,64528600;1,07744800
-2,64518200;1,12435400
-2,64507800;1,07744800
-2,64497400;1,12435400
-2,64487000;1,12435400
-2,64476600;1,12435400
-2,64466200;1,07744800
-2,64455800;1,12435400
-2,64445400;1,12435400
-2,64435000;1,12435400
-2,64424600;1,12435400
-2,64414200;1,12435400
-2,64403800;1,07744800
-2,64393400;1,12435400
-2,64383000;1,12435400
-2,64372600;1,07744800
-2,64362200;1,07744800
-2,64351800;1,07744800
-2,64341400;1,12435400
-2,64331000;1,07744800
-2,64320600;1,12435400
-2,64310200;1,12435400
-2,64299800;1,12435400
-2,64289400;1,12435400
-2,64279000;1,12435400
-2,64268600;1,12435400
-2,64258200;1,12435400
-2,64247800;1,12435400
-2,64237400;1,07744800
-2,64227000;1,07744800
-2,64216600;1,07744800
-2,64206200;1,12435400
-2,64195800;1,12435400
-2,64185400;1,12435400
-2,64175000;1,07744800
-2,64164600;1,07744800
-2,64154200;1,07744800
-2,64143800;1,12435400
-2,64133400;1,12435400
-2,64123000;1,12435400
-2,64112600;1,07744800
-2,64102200;1,07744800
-2,64091800;1,07744800
-2,64081400;1,12435400
-2,64071000;1,07744800
-2,64060600;1,12435400
-2,64050200;1,07744800
-2,64039800;1,12435400
-2,64029400;1,12435400
-2,64019000;1,12435400
-2,64008600;1,07744800
-2,63998200;1,07744800
-2,63987800;1,12435400
-2,63977400;1,12435400
-2,63967000;1,07744800
-2,63956600;1,07744800
-2,63946200;1,12435400
-2,63935800;1,07744800
-2,63925400;1,07744800
-2,63915000;1,07744800
-2,63904600;1,12435400
-2,63894200;1,07744800
-2,63883800;1,12435400
-2,63873400;1,12435400
-2,63863000;1,07744800
-2,63852600;1,12435400
-2,63842200;1,12435400
-2,63831800;1,12435400
-2,63821400;1,12435400
-2,63811000;1,07744800
-2,63800600;1,12435400
-2,63790200;1,12435400
-2,63779800;1,12435400
-2,63769400;1,07744800
-2,63759000;1,07744800
-2,63748600;1,07744800
-2,63738200;1,07744800
-2,63727800;1,07744800
-2,63717400;1,12435400
-2,63707000;1,12435400
-2,63696600;1,12435400
-2,63686200;1,12435400
-2,63675800;1,12435400
-2,63665400;1,12435400
-2,63655000;1,12435400
-2,63644600;1,12435400
-2,63634200;1,12435400
-2,63623800;1,12435400
-2,63613400;1,07744800
-2,63603000;1,12435400
-2,63592600;1,12435400
-2,63582200;1,12435400
-2,63571800;1,07744800
-2,63561400;1,07744800
-2,63551000;1,12435400
-2,63540600;1,12435400
-2,63530200;1,12435400
-2,63519800;1,12435400
-2,63509400;1,12435400
-2,63499000;1,07744800
-2,63488600;1,07744800
-2,63478200;1,12435400
-2,63467800;1,07744800
-2,63457400;1,12435400
-2,63447000;1,12435400
-2,63436600;1,07744800
-2,63426200;1,12435400
-2,63415800;1,12435400
-2,63405400;1,07744800
-2,63395000;1,07744800
-2,63384600;1,12435400
-2,63374200;1,07744800
-2,63363800;1,07744800
-2,63353400;1,07744800
-2,63343000;1,07744800
-2,63332600;1,12435400
-2,63322200;1,07744800
-2,63311800;1,12435400
-2,63301400;1,07744800
-2,63291000;1,07744800
-2,63280600;1,07744800
-2,63270200;1,07744800
-2,63259800;1,07744800
-2,63249400;1,07744800
-2,63239000;1,12435400
-2,63228600;1,12435400
-2,63218200;1,12435400
-2,63207800;1,12435400
-2,63197400;1,07744800
-2,63187000;1,12435400
-2,63176600;1,07744800
-2,63166200;1,07744800
-2,63155800;1,07744800
-2,63145400;1,12435400
-2,63135000;1,07744800
-2,63124600;1,07744800
-2,63114200;1,07744800
-2,63103800;1,12435400
-2,63093400;1,07744800
-2,63083000;1,07744800
-2,63072600;1,07744800
-2,63062200;1,07744800
-2,63051800;1,07744800
-2,63041400;1,12435400
-2,63031000;1,12435400
-2,63020600;1,12435400
-2,63010200;1,07744800
-2,62999800;1,07744800
-2,62989400;1,07744800
-2,62979000;1,07744800
-2,62968600;1,12435400
-2,62958200;1,12435400
-2,62947800;1,07744800
-2,62937400;1,12435400
-2,62927000;1,07744800
-2,62916600;1,07744800
-2,62906200;1,07744800
-2,62895800;1,07744800
-2,62885400;1,12435400
-2,62875000;1,12435400
-2,62864600;1,07744800
-2,62854200;1,07744800
-2,62843800;1,12435400
-2,62833400;1,07744800
-2,62823000;1,07744800
-2,62812600;1,12435400
-2,62802200;1,07744800
-2,62791800;1,07744800
-2,62781400;1,12435400
-2,62771000;1,07744800
-2,62760600;1,12435400
-2,62750200;1,12435400
-2,62739800;1,12435400
-2,62729400;1,12435400
-2,62719000;1,07744800
-2,62708600;1,07744800
-2,62698200;1,07744800
-2,62687800;1,12435400
-2,62677400;1,12435400
-2,62667000;1,12435400
-2,62656600;1,12435400
-2,62646200;1,12435400
-2,62635800;1,12435400
-2,62625400;1,12435400
-2,62615000;1,07744800
-2,62604600;1,07744800
-2,62594200;1,12435400
-2,62583800;1,07744800
-2,62573400;1,12435400
-2,62563000;1,12435400
-2,62552600;1,07744800
-2,62542200;1,12435400
-2,62531800;1,07744800
-2,62521400;1,07744800
-2,62511000;1,07744800
-2,62500600;1,12435400
-2,62490200;1,07744800
-2,62479800;1,07744800
-2,62469400;1,12435400
-2,62459000;1,12435400
-2,62448600;1,07744800
-2,62438200;1,12435400
-2,62427800;1,07744800
-2,62417400;1,07744800
-2,62407000;1,12435400
-2,62396600;1,12435400
-2,62386200;1,12435400
-2,62375800;1,12435400
-2,62365400;1,07744800
-2,62355000;1,07744800
-2,62344600;1,07744800
-2,62334200;1,12435400
-2,62323800;1,12435400
-2,62313400;1,12435400
-2,62303000;1,07744800
-2,62292600;1,12435400
-2,62282200;1,07744800
-2,62271800;1,07744800
-2,62261400;1,07744800
-2,62251000;1,12435400
-2,62240600;1,12435400
-2,62230200;1,07744800
-2,62219800;1,07744800
-2,62209400;1,07744800
-2,62199000;1,12435400
-2,62188600;1,12435400
-2,62178200;1,12435400
